,BCOM,US_2Y_TREAS,EM_AGG_USD,US_BOND_TR,HY_TR,IG_CORP_TR,SKEW,VIX,VVIX,MOVE,PUT_CALL,CDX_HY_5Y,CDX_IG_5Y,HY_OAS,MSCI_EAFE,SPY_EPS,SPY_PE,IGOV,OIL,UNEMP,ECO_SURPRISE,FCI
2019-07-01,79.0432,1.7872,1172.898,2169.07,3106.53,3106.53,119.86,14.06,79.58,66.5296,0.65,107.744,52.705,3.67,1931.53,2943.03,19.1206,50.585,65.06,4.3,-0.415,0.252
2019-07-02,78.0716,1.7613,1174.58,2175.11,3117.69,3117.69,122.14,12.93,78.22,68.5997,0.66,107.77,52.13,3.76,1937.02,2945.83,19.1388,50.63495,62.4,4.3,-0.424,0.365
2019-07-03,79.1968,1.7596,1176.356,2178.51,3124.7,3124.7,120.82,12.57,80.04,68.326,0.64,107.959,51.669,3.71,1945.48,2923.73,18.9939,50.855000000000004,63.82,4.3,-0.406,0.442
2019-07-05,79.1142,1.8593,1174.333,2168.5,3105.1,3105.1,126.66,13.28,79.78,65.2773,0.61,107.694,53.176,3.66,1932.13,2945.64,19.1362,50.43375,64.23,4.3,-0.434,0.487
2019-07-08,79.0247,1.89,1173.596,2170.6,3109.14,3109.14,121.42,13.96,83.66,63.2188,0.63,107.304,54.706,3.68,1922.76,2932.47,19.0506,50.4025,64.11,4.3,-0.386,0.554
2019-07-09,79.1321,1.9066,1172.229,2167.83,3103.17,3103.17,120.44,14.09,82.31,62.9002,0.58,107.435,53.846,3.74,1913.5,2884.05,18.7361,50.253299999999996,64.16,4.3,-0.386,0.543
2019-07-10,80.5401,1.8277,1172.196,2168.14,3101.21,3101.21,120.66,13.03,85.97,62.3884,0.51,107.673,52.452,3.72,1916.82,2879.42,18.706,50.3291,67.01,4.3,-0.386,0.548
2019-07-11,80.5555,1.8625,1171.331,2162.29,3090.38,3090.38,122.45,12.93,88.2,62.9563,0.61,107.392,53.42,3.73,1919.61,2870.72,18.4862,50.28815,66.52,4.3,-0.383,0.455
2019-07-12,81.0222,1.8471,1171.714,2163.87,3093.67,3093.67,123.65,12.39,86.14,62.7766,0.55,107.493,53.48,3.71,1921.45,2881.4,18.5548,50.215,66.72,4.3,-0.383,0.492
2019-07-15,80.5539,1.829,1173.535,2165.98,3098.06,3098.06,126.22,12.68,86.2,61.8957,0.59,107.414,53.438,3.71,1924.61,2811.87,18.1066,50.39,66.48,4.3,-0.386,0.506
2019-07-16,79.6459,1.8498,1173.218,2163.14,3092.38,3092.38,125.15,12.86,88.25,61.2943,0.62,107.224,54.05,3.71,1921.12,2834.41,18.258,50.30005,64.35,4.3,-0.372,0.477
2019-07-17,79.5778,1.8111,1174.72,2170.0,3104.98,3104.98,123.98,13.97,90.35,62.2913,0.67,106.969,54.659,3.77,1917.67,2850.96,18.3689,50.47,63.66,4.3,-0.274,0.499
2019-07-18,78.9159,1.7559,1174.483,2172.79,3108.44,3108.44,125.42,13.53,84.04,63.1196,0.6,107.18,52.923,3.86,1906.32,2876.32,18.5316,50.595,61.93,4.3,-0.304,0.37
2019-07-19,79.3793,1.8183,1175.075,2172.01,3108.76,3108.76,125.5,14.45,86.77,63.8649,0.6,106.958,53.981,3.84,1918.88,2859.53,18.4238,50.547250000000005,62.47,4.3,-0.252,0.223
2019-07-22,79.171,1.8123,1176.079,2173.6,3112.78,3112.78,125.36,13.53,81.22,60.974,0.71,107.171,52.735,3.79,1916.56,2840.23,18.2995,50.5225,63.26,4.3,-0.252,0.337
2019-07-23,79.4026,1.8374,1176.866,2170.96,3109.56,3109.56,124.65,12.61,78.99,61.226,0.61,107.459,50.764,3.75,1922.98,2864.36,18.4538,50.265,63.83,4.3,-0.254,0.391
2019-07-24,79.3244,1.8179,1178.598,2174.09,3116.79,3116.79,123.08,12.07,83.89,60.7127,0.66,107.603,49.661,3.72,1925.54,2856.27,18.4033,50.375,63.18,4.3,-0.312,0.448
2019-07-25,78.9962,1.8639,1178.877,2171.49,3113.79,3113.79,121.88,12.74,84.3,60.9893,0.68,107.941,51.145,3.67,1918.99,2822.24,18.2107,50.285,63.39,4.3,-0.32,0.507
2019-07-26,78.7409,1.8519,1178.829,2171.34,3114.92,3114.92,123.27,12.16,83.11,58.9008,0.6,108.016,51.245,3.64,1914.68,2826.06,18.2347,50.2,63.46,4.3,-0.32,0.509
2019-07-29,79.0108,1.8579,1180.095,2174.32,3120.45,3120.45,125.1,12.83,88.16,58.5463,0.71,107.901,52.646,3.67,1913.66,,18.2347,50.185,63.71,4.3,-0.272,0.558
2019-07-30,79.0834,1.8459,1179.583,2173.33,3116.61,3116.61,121.94,13.94,91.58,57.843,0.73,107.779,52.506,3.71,1899.97,2802.39,18.082,50.21,64.72,4.3,-0.261,0.495
2019-07-31,78.9631,1.8721,1181.125,2176.49,3125.11,3125.11,121.71,16.12,96.28,55.2468,0.62,107.351,55.175,3.71,1897.12,2783.02,17.9571,50.25085,65.17,4.2,-0.191,0.406
2019-08-01,77.0081,1.734,1182.667,2190.6,3147.6,3147.6,117.07,17.87,105.47,64.6756,0.75,107.041,55.788,3.88,1894.34,2788.86,17.9949,50.201750000000004,60.5,4.2,-0.214,0.325
2019-08-02,77.2259,1.7118,1182.207,2192.69,3149.78,3149.78,117.25,17.61,102.69,66.1145,0.87,106.75,56.644,3.97,1863.85,2752.06,17.7608,50.57,61.89,4.2,-0.269,0.142
2019-08-05,76.7648,1.5733,1180.459,2203.56,3161.33,3161.33,113.3,24.59,114.4,77.236,0.84,105.759,62.471,4.37,1832.72,2744.45,17.7117,50.980000000000004,59.81,4.2,-0.266,0.076
2019-08-06,76.4699,1.583,1180.516,2204.15,3164.48,3164.48,114.2,20.17,107.45,73.9212,0.78,106.167,59.525,4.31,1820.33,2803.27,18.0956,50.96705,58.94,4.2,-0.266,-0.435
2019-08-07,75.9747,1.6069,1184.686,2210.01,3173.16,3173.16,113.96,19.49,104.27,79.0767,0.78,106.138,59.99,4.4,1829.31,2826.15,18.2428,51.314949999999996,56.23,4.2,-0.284,-0.142
2019-08-08,77.0403,1.6188,1187.195,2206.93,3170.93,3170.93,117.71,16.91,98.66,78.552,0.62,106.433,58.178,4.16,1846.36,2843.49,18.3575,51.105000000000004,57.38,4.2,-0.289,-0.078
2019-08-09,77.4239,1.6466,1187.938,2205.23,3167.28,3167.28,116.34,17.97,101.52,78.9672,0.68,106.087,59.07,4.15,1840.48,2873.34,18.5499,51.1396,58.53,4.2,-0.289,0.089
2019-08-12,76.825,1.5837,1179.571,2215.71,3188.89,3188.89,115.15,21.09,110.31,81.5755,0.78,105.52,61.751,4.24,1838.76,2886.73,18.6364,51.25,58.57,4.2,-0.289,0.051
2019-08-13,77.589,1.6666,1175.985,2210.75,3181.38,3181.38,117.58,17.52,102.21,77.6971,0.66,106.399,56.783,4.09,1829.79,2885.72,18.6295,51.257400000000004,61.3,4.2,-0.289,-0.174
2019-08-14,76.8568,1.5771,1176.424,2220.21,3197.27,3197.27,113.48,22.1,113.99,87.2194,0.84,105.177,62.394,4.39,1812.99,2879.84,18.5916,51.385,59.48,4.2,-0.289,0.1
2019-08-15,76.7023,1.4957,1179.063,2226.25,3205.68,3205.68,112.52,21.18,112.26,90.617,0.98,105.41,61.946,4.44,1797.33,2891.64,18.692,51.515,58.23,4.2,-0.271,-0.298
2019-08-16,76.7728,1.4763,1181.656,2226.25,3204.96,3204.96,115.84,18.47,110.32,89.5162,0.67,105.999,58.193,4.37,1811.86,2886.98,18.6619,51.42495,58.64,4.2,-0.159,-0.373
2019-08-19,76.6591,1.5453,1178.532,2219.53,3194.16,3194.16,116.48,16.88,101.22,86.4916,0.55,106.28,55.434,4.18,1828.99,2889.67,18.6793,51.18,59.74,4.2,-0.159,-0.211
2019-08-20,76.6926,1.5123,1179.23,2224.23,3205.36,3205.36,114.78,17.5,104.77,86.8642,0.69,106.029,56.977,4.22,1825.84,2917.75,18.861,51.32,60.03,4.2,-0.159,-0.009
2019-08-21,76.798,1.5733,1180.147,2222.94,3207.81,3207.81,114.48,15.8,98.03,84.5123,0.6,106.451,54.58,3.97,1836.03,2926.46,18.9173,51.21,60.3,4.2,-0.167,-0.048
2019-08-22,76.4193,1.6121,1180.716,2219.02,3201.51,3201.51,114.46,16.68,100.94,83.1516,0.74,106.509,54.61,3.93,1829.29,2954.18,19.0966,51.085,59.92,4.2,-0.162,0.163
2019-08-23,76.0653,1.5332,1182.673,2228.11,3218.84,3218.84,112.62,19.87,111.37,91.8222,0.88,105.761,58.52,4.07,1826.73,2950.46,19.072,51.17,59.34,4.2,-0.138,0.165
2019-08-26,76.3498,1.5391,1181.497,2225.51,3213.55,3213.55,113.07,19.32,106.27,87.9793,0.58,106.106,56.298,4.0,1816.31,2945.35,19.039,51.195,58.7,4.2,-0.147,-0.123
2019-08-27,76.5842,1.5223,1182.645,2232.35,3228.12,3228.12,111.76,20.31,106.49,88.6712,0.64,105.989,56.619,4.01,1825.71,2917.38,18.8582,51.46,59.51,4.2,-0.114,-0.032
2019-08-28,77.1685,1.5,1183.923,2235.1,3231.2,3231.2,113.65,19.35,103.95,89.8664,0.64,106.266,55.153,3.99,1821.94,2913.78,18.8349,51.535,60.49,4.2,-0.114,-0.112
2019-08-29,77.4875,1.52,1183.53,2230.85,3221.71,3221.71,115.02,17.88,99.8,86.9435,0.66,106.676,53.956,3.92,1831.36,2924.92,18.9069,51.375,61.08,4.2,-0.068,-0.025
2019-08-30,77.0044,1.504,1184.067,2232.89,3223.39,3223.39,115.37,18.98,102.66,86.8897,0.68,106.711,54.055,3.93,1842.58,2941.76,19.0149,51.175,60.43,4.2,-0.121,0.033
2019-09-03,77.0083,1.452,1186.493,2236.96,3227.84,3227.84,114.68,19.66,102.19,85.2653,0.73,106.318,55.384,3.96,1838.27,2973.01,19.2354,51.24995,58.26,4.2,-0.102,-0.017
2019-09-04,78.4199,1.4319,1190.425,2238.57,3229.84,3229.84,115.99,17.33,97.3,81.6016,0.68,106.59,53.883,4.06,1858.23,2995.82,19.383,51.3,60.7,4.2,-0.12,-0.131
2019-09-05,78.0326,1.526,1189.393,2226.31,3207.42,3207.42,118.58,16.27,95.51,79.9169,0.53,107.008,52.215,3.88,1873.8,,19.383,51.055,60.95,4.2,-0.119,-0.024
2019-09-06,77.8857,1.5402,1189.892,2229.46,3215.52,3215.52,118.87,15.0,94.4,78.821,0.56,107.28,51.233,3.85,1882.43,2990.41,19.348,51.06,61.54,4.2,-0.04,0.104
2019-09-09,78.451,1.5928,1189.0,2222.15,3201.19,3201.19,118.79,15.27,94.5,76.4382,0.59,107.306,51.724,3.72,1883.15,2975.95,19.2544,50.83495,62.59,4.2,-0.059,0.164
2019-09-10,78.7577,1.676,1185.038,2212.05,3180.96,3180.96,119.01,15.2,94.12,76.7837,0.65,107.286,52.06,3.68,1884.3,2979.63,19.2782,50.5975,62.38,4.2,-0.059,0.186
2019-09-11,78.205,1.6742,1183.934,2210.06,3176.25,3176.25,119.95,14.61,97.79,76.7033,0.54,107.424,50.834,3.72,1896.38,2993.07,19.3652,50.43,60.81,4.2,-0.01,0.189
2019-09-12,78.5686,1.7192,1184.263,2204.27,3166.58,3166.58,119.95,14.22,95.94,77.5711,0.55,107.551,50.098,3.65,1905.31,2999.91,19.4095,50.63,60.38,4.2,-0.015,0.183
2019-09-13,78.6973,1.7999,1178.299,2192.49,3143.98,3143.98,118.4,13.74,98.93,85.5301,0.62,107.661,50.066,3.61,1919.61,3013.77,19.4991,50.485,60.22,4.2,-0.008,0.215
2019-09-16,81.3979,1.7593,1178.695,2199.62,3158.8,3158.8,119.16,14.67,101.73,85.9485,0.68,107.688,51.039,3.56,1902.29,3014.3,19.5026,50.334999999999994,69.02,4.2,-0.023,0.304
2019-09-17,79.8979,1.7248,1179.648,2202.35,3164.4,3164.4,117.94,14.44,101.67,84.7607,0.56,107.639,51.503,3.6,1907.01,3004.04,19.4362,50.425,64.55,4.2,-0.026,0.257
2019-09-18,79.5077,1.7621,1182.659,2205.95,3172.37,3172.37,118.09,13.95,99.09,79.6633,0.7,107.608,50.828,3.56,1905.01,2984.42,19.3092,50.58,63.6,4.2,0.065,0.228
2019-09-19,79.3975,1.7378,1183.876,2208.97,3180.26,3180.26,118.77,14.05,97.3,78.1445,0.67,107.304,51.803,3.55,1913.69,2995.11,19.3785,50.62995,64.4,4.2,0.166,0.207
2019-09-20,79.1971,1.683,1185.928,2211.7,3186.51,3186.51,117.5,15.32,101.03,80.0726,0.65,107.201,59.723,3.59,1912.66,2976.61,19.2588,50.644999999999996,64.28,4.2,0.166,0.126
2019-09-23,79.8663,1.6812,1186.723,2217.19,3197.97,3197.97,118.78,14.91,97.6,81.0116,0.65,107.321,58.984,3.6,1903.93,2985.03,19.3132,50.773799999999994,64.77,4.2,0.166,-0.006
2019-09-24,79.3596,1.6256,1186.101,2224.1,3211.52,3211.52,118.01,17.05,104.96,83.0673,0.7,107.09,60.968,3.7,1905.73,3005.47,19.4455,51.025,63.1,4.2,0.193,0.03
2019-09-25,78.9079,1.6795,1181.805,2212.67,3187.37,3187.37,117.98,15.96,99.68,80.2171,0.67,107.25,60.1,3.7,1889.93,3019.56,19.5366,50.709999999999994,62.39,4.2,0.149,-0.075
2019-09-26,78.6349,1.6555,1183.234,2218.49,3199.19,3199.19,117.51,16.07,100.31,79.8713,0.74,107.087,60.845,3.73,1895.62,3003.67,19.4338,50.6,62.74,4.2,0.18,-0.018
2019-09-27,78.34,1.6315,1184.484,2219.97,3200.87,3200.87,116.61,17.22,103.2,79.9722,0.72,106.422,61.685,3.77,1895.72,3025.86,19.5774,50.5624,61.91,4.2,0.165,-0.107
2019-09-30,77.7797,1.6217,1184.503,2221.0,3202.42,3202.42,117.67,16.24,97.62,77.2005,0.67,106.705,59.8,3.73,1889.36,3020.97,19.5458,50.405,60.78,4.1,0.173,-0.217
2019-10-01,77.8662,1.5459,1184.697,2224.72,3208.72,3208.72,114.01,18.56,102.74,85.6073,0.73,106.454,60.645,3.86,1880.44,3013.18,19.4956,50.29,58.89,4.1,0.191,-0.104
2019-10-02,77.5202,1.478,1184.004,2228.21,3210.99,3210.99,111.47,20.56,103.81,89.3853,0.84,105.912,63.389,4.09,1849.26,2980.38,19.2834,50.44785,57.69,4.1,0.181,-0.315
2019-10-03,77.7387,1.3901,1186.545,2235.38,3223.27,3223.27,112.44,19.12,98.2,87.9438,0.77,105.906,62.726,4.2,1846.42,2953.56,19.1099,50.72,57.71,4.1,0.182,-0.492
2019-10-04,77.9329,1.4036,1189.614,2238.05,3229.18,3229.18,114.54,17.04,95.19,83.1527,0.65,106.411,60.242,4.19,1854.43,2932.05,18.9707,50.73495,58.37,4.1,0.159,-0.492
2019-10-07,77.7125,1.4617,1189.598,2233.87,3221.11,3221.11,118.76,17.86,97.04,81.8598,0.7,106.245,61.145,4.09,1864.74,2844.74,18.4058,50.71,58.35,4.1,0.17,-0.357
2019-10-08,77.8811,1.4194,1188.865,2235.18,3220.93,3220.93,118.42,20.28,102.27,80.4689,0.65,105.858,63.091,4.18,1851.23,2881.77,18.6454,50.644999999999996,58.24,4.1,0.17,-0.304
2019-10-09,77.9236,1.4657,1187.569,2230.05,3212.13,3212.13,119.95,18.64,101.25,79.3105,0.59,106.088,61.432,4.13,1853.25,2883.98,18.4466,50.5008,58.32,4.1,0.179,-0.488
2019-10-10,77.9441,1.5424,1186.485,2222.82,3198.93,3198.93,120.85,17.57,99.66,80.1374,0.58,106.306,59.973,4.07,1862.39,2938.09,18.8036,50.42825,59.1,4.1,0.198,-0.365
2019-10-11,78.8301,1.5914,1185.062,2215.03,3188.32,3188.32,122.4,15.58,97.7,79.86,0.56,106.76,57.239,3.9,1896.66,2918.65,18.6869,50.34,60.51,4.1,0.198,-0.276
2019-10-14,78.5847,1.5914,1185.062,2215.03,3188.32,3188.32,124.85,14.57,94.43,79.86,0.56,106.76,57.239,3.9,1891.35,2883.75,18.4634,50.32035,59.35,4.1,0.21,-0.121
2019-10-15,78.4063,1.618,1186.326,2214.49,3190.52,3190.52,127.17,13.54,93.98,80.06,0.55,107.056,56.236,3.73,1910.94,2926.32,18.7393,50.28,58.74,4.1,0.21,-0.097
2019-10-16,78.3348,1.5835,1186.493,2216.89,3195.26,3195.26,125.53,13.68,93.16,77.94,0.63,107.101,56.068,3.79,1916.33,2840.6,18.2132,50.315,59.42,4.1,0.224,0.028
2019-10-17,78.5809,1.5999,1186.667,2216.12,3195.96,3195.96,128.01,13.79,90.27,77.61,0.65,107.173,55.63,3.8,1922.29,2847.6,18.2605,50.51505,59.91,4.1,0.175,-0.018
2019-10-18,78.6672,1.5736,1187.148,2217.23,3198.77,3198.77,126.24,14.25,91.2,78.35,0.69,107.228,54.905,3.83,1920.09,2888.68,18.5246,50.635000000000005,59.42,4.1,0.134,-0.008
2019-10-21,78.2463,1.621,1185.973,2213.54,3194.21,3194.21,128.44,14.0,87.29,80.25,0.61,107.444,53.798,3.7,1930.98,2923.65,18.7486,50.523250000000004,58.96,4.1,0.134,-0.045
2019-10-22,78.4737,1.5944,1187.799,2216.81,3202.75,3202.75,125.79,14.46,89.32,78.73,0.61,107.296,54.633,3.77,1931.68,2900.51,18.6002,50.5513,59.7,4.1,0.128,0.017
2019-10-23,79.0092,1.5817,1188.245,2217.36,3202.42,3202.42,127.92,14.01,87.59,73.03,0.69,107.441,54.144,3.75,1932.47,2924.43,18.7505,50.604,61.17,4.1,0.128,-0.036
2019-10-24,79.3472,1.5777,1188.901,2217.15,3202.52,3202.52,125.22,13.71,86.55,68.97,0.68,107.375,54.619,3.72,1941.92,2922.95,18.7484,50.58,61.67,4.1,0.169,0.013
2019-10-25,79.4979,1.6176,1188.495,2213.86,3198.48,3198.48,125.7,12.65,83.82,67.07,0.56,107.468,53.598,3.6,1944.22,2847.11,18.2601,50.355,62.02,4.1,0.139,0.032
2019-10-28,79.4811,1.6435,1187.269,2209.6,3191.49,3191.49,125.26,13.11,86.48,67.41,0.51,107.538,53.328,3.54,1946.49,2878.38,18.4598,50.17705,61.57,4.1,0.136,0.113
2019-10-29,79.6003,1.6415,1187.637,2211.87,3194.52,3194.52,127.29,13.2,87.75,67.61,0.55,107.417,54.488,3.63,1952.85,2869.16,18.4034,50.239999999999995,61.59,4.1,0.167,0.094
2019-10-30,79.5986,1.5976,1187.333,2215.86,3201.46,3201.46,129.64,12.33,86.47,63.32,0.6,107.446,54.213,3.74,1954.1,2887.94,18.5248,50.385,60.61,4.1,0.165,0.033
2019-10-31,79.2367,1.5239,1190.827,2227.69,3221.86,3221.86,130.71,13.22,88.92,65.88,0.71,107.187,55.056,3.92,1955.48,2924.58,18.7716,50.78,60.23,4.0,0.173,-0.009
2019-11-01,80.2596,1.552,1191.893,2224.32,3216.18,3216.18,126.88,12.3,85.69,57.28,0.53,107.569,52.9,3.85,1966.7,2926.46,18.7879,50.865,61.69,4.0,0.142,-0.076
2019-11-04,80.6335,1.5822,1191.338,2219.05,3206.24,3206.24,129.74,12.83,88.75,60.18,0.54,107.783,51.466,3.61,1976.96,,18.7878,50.6128,62.13,4.0,0.168,-0.007
2019-11-05,80.7201,1.6245,1187.731,2210.56,3190.95,3190.95,126.78,13.1,90.98,61.48,0.58,107.721,51.86,3.7,1976.4,2906.27,18.6597,50.239999999999995,62.96,4.0,0.147,0.055
2019-11-06,80.1525,1.6086,1189.117,2216.57,3203.91,3203.91,125.2,12.62,89.59,61.73,0.63,107.663,51.883,3.75,1979.21,2937.78,18.862,50.247,61.74,4.0,0.147,0.085
2019-11-07,80.0187,1.6672,1186.465,2205.26,3184.15,3184.15,124.68,12.73,90.15,67.08,0.54,107.744,51.17,3.63,1981.56,2976.0,19.1076,49.936099999999996,62.29,4.0,0.165,0.087
2019-11-08,79.9057,1.6742,1185.609,2204.91,3182.42,3182.42,123.3,12.07,89.06,64.44,0.59,107.642,51.299,3.69,1976.65,2978.71,19.1249,49.815,62.51,4.0,0.133,0.134
2019-11-11,79.0293,1.6742,1185.609,2204.91,3182.42,3182.42,123.85,12.69,89.56,64.44,0.59,107.642,51.299,3.69,1976.44,2978.43,19.1232,49.739999999999995,62.18,4.0,0.133,0.185
2019-11-12,79.0303,1.6623,1185.905,2208.51,3189.78,3189.78,123.18,12.68,90.35,69.82,0.59,107.517,51.724,3.62,1980.07,2979.39,19.1294,49.696,62.06,4.0,0.133,0.16
2019-11-13,78.9618,1.636,1185.83,2212.41,3196.77,3196.77,124.61,13.0,93.5,66.1,0.58,107.336,52.221,3.77,1972.37,3000.93,19.2677,49.85,62.37,4.0,0.133,0.165
2019-11-14,78.9189,1.5914,1188.446,2218.29,3207.93,3207.93,126.28,13.05,93.45,64.17,0.47,107.25,52.421,3.82,1961.52,3009.57,19.3453,49.915,62.28,4.0,0.139,0.118
2019-11-15,79.0884,1.6101,1188.202,2216.74,3204.39,3204.39,124.95,12.05,93.35,61.7,0.49,107.402,51.26,3.79,1976.69,3007.39,19.3313,49.985,63.3,4.0,0.13,0.106
2019-11-18,78.3215,1.598,1187.395,2219.53,3210.09,3210.09,126.59,12.46,93.99,64.13,0.55,107.31,51.253,3.81,1982.21,2997.96,19.2707,50.16645,62.44,4.0,0.086,0.152
2019-11-19,77.8584,1.5961,1186.46,2221.91,3215.94,3215.94,127.46,12.86,95.95,62.64,0.58,107.052,52.143,3.92,1981.17,3005.7,19.3204,50.144999999999996,60.91,4.0,0.066,0.119
2019-11-20,78.2804,1.5757,1187.957,2226.22,3223.07,3223.07,125.64,12.78,95.36,65.58,0.64,106.838,52.77,3.97,1969.07,3006.73,19.327,50.155,62.4,4.0,0.066,0.081
2019-11-21,78.6081,1.6046,1188.112,2222.83,3214.81,3214.81,124.87,13.13,96.09,61.83,0.59,106.811,52.891,3.96,1963.04,3006.79,19.3274,50.11,63.97,4.0,0.077,0.054
2019-11-22,78.7265,1.6277,1188.938,2223.16,3217.71,3217.71,125.53,12.34,94.4,62.17,0.58,107.112,51.461,3.91,1964.84,2992.07,19.2328,50.012,63.39,4.0,0.078,0.082
2019-11-25,78.5582,1.6134,1190.188,2225.53,3224.65,3224.65,128.65,11.87,90.24,61.55,0.63,107.466,50.028,3.76,1978.66,2991.78,19.2309,49.91,63.65,4.0,0.087,0.142
2019-11-26,78.6606,1.5819,1191.792,2229.14,3233.55,3233.55,130.28,11.54,89.88,60.39,0.57,107.639,49.19,3.81,1980.86,2966.6,19.0681,49.9625,64.27,4.0,0.11,0.207
2019-11-27,78.3376,1.6259,1190.847,2226.43,3230.22,3230.22,130.37,11.75,90.2,57.62,0.58,107.729,49.565,3.73,1984.6,2984.87,19.1856,49.9375,64.06,4.0,0.106,0.209
2019-11-29,77.1108,1.6119,1191.17,2226.55,3229.97,3229.97,129.83,12.62,91.05,56.57,0.59,107.644,50.03,3.7,1974.47,2961.79,19.0372,49.886300000000006,62.43,4.0,0.106,0.217
2019-12-02,77.1353,1.6,1187.873,2219.43,3214.26,3214.26,126.35,14.91,98.91,59.42,0.66,107.475,51.546,3.75,1967.77,2976.74,19.1333,49.795,60.92,4.1,0.138,0.174
2019-12-03,77.3437,1.538,1189.873,2233.45,3241.34,3241.34,122.78,15.96,102.65,64.62,0.7,107.345,52.192,3.91,1958.26,2940.25,18.8971,50.07415,60.82,4.1,0.1,0.051
2019-12-04,77.8463,1.5721,1189.92,2226.21,3229.02,3229.02,123.31,14.8,98.72,63.01,0.54,107.593,50.395,3.78,1966.94,2887.61,18.5588,50.14,63.0,4.1,0.105,-0.029
2019-12-05,78.11,1.5923,1190.765,2225.22,3229.14,3229.14,123.64,14.52,98.12,63.73,0.65,107.563,50.463,3.72,1969.77,2910.63,18.7067,49.989999999999995,63.39,4.1,0.072,0.025
2019-12-06,78.2393,1.6149,1190.981,2221.67,3224.45,3224.45,131.48,13.62,96.52,64.07,0.54,107.796,49.205,3.6,1981.63,2952.01,18.9727,49.879000000000005,64.39,4.1,0.046,0.059
2019-12-09,78.1409,1.613,1193.465,2223.77,3230.63,3230.63,136.56,15.86,101.89,67.29,0.64,107.529,50.183,3.5,1983.94,2938.79,18.8877,49.995000000000005,64.25,4.1,0.046,0.113
2019-12-10,78.5158,1.6517,1194.427,2224.21,3231.55,3231.55,135.0,15.68,101.03,67.09,0.76,107.526,49.875,3.51,1980.58,2893.06,18.5938,50.04005,64.34,4.1,0.046,0.064
2019-12-11,78.3297,1.6133,1196.943,2229.02,3241.31,3241.31,134.37,14.99,104.82,61.3,0.52,108.668,49.175,3.53,1983.83,2919.4,18.7631,50.144999999999996,63.72,4.1,0.046,0.097
2019-12-12,79.0736,1.6582,1197.117,2218.1,3220.58,3220.58,132.68,13.94,101.3,61.63,0.45,108.873,47.802,3.39,1989.97,2938.13,18.8835,50.114999999999995,64.2,4.1,0.107,0.109
2019-12-13,79.4136,1.6037,1200.759,2228.17,3242.58,3242.58,144.51,12.63,96.61,56.44,0.55,108.963,47.86,3.38,2015.62,2970.27,19.09,50.16,65.22,4.1,0.103,0.225
2019-12-16,80.1912,1.6263,1200.94,2221.91,3231.65,3231.65,143.85,12.14,94.21,56.13,0.61,109.264,46.135,3.26,2032.46,2966.15,19.0636,50.295,65.34,4.1,0.043,0.258
2019-12-17,80.293,1.6224,1203.867,2222.81,3233.44,3233.44,137.48,12.29,98.56,55.38,0.53,109.305,45.814,3.26,2029.31,2995.68,19.2533,50.205,66.1,4.1,0.105,0.328
2019-12-18,80.1387,1.6287,1204.99,2219.75,3229.45,3229.45,144.56,12.58,99.2,53.41,0.49,109.464,45.773,3.22,2022.02,2989.69,19.2149,50.06,66.17,4.1,0.105,0.281
2019-12-19,80.3466,1.6268,1204.836,2221.9,3235.07,3235.07,150.14,12.5,97.25,53.7,0.54,109.419,45.708,3.26,2023.57,2997.95,19.2679,49.8275,66.54,4.1,0.118,0.304
2019-12-20,80.3939,1.6294,1205.282,2221.46,3234.59,3234.59,147.17,12.51,99.29,54.19,0.46,109.52,45.116,3.24,2028.25,2986.2,19.1924,49.75495,66.14,4.1,0.041,0.278
2019-12-23,80.2219,1.6523,1205.824,2219.8,3231.3,3231.3,143.91,12.61,99.82,55.31,0.54,109.546,45.041,3.17,2027.37,3006.72,19.3243,49.785,66.39,4.1,0.071,0.295
2019-12-24,80.6645,1.621,1207.408,2222.68,3237.81,3237.81,143.87,12.67,98.83,58.32,0.52,109.601,44.599,3.26,2029.8,2995.99,19.2553,49.78005,67.2,4.1,0.029,0.253
2019-12-26,81.2675,1.631,1207.412,2223.5,3238.96,3238.96,143.07,12.65,97.46,56.42,0.43,109.733,43.978,3.24,2031.12,3010.29,19.3472,49.894999999999996,67.92,4.1,0.01,0.238
2019-12-27,81.3512,1.5812,1209.41,2228.08,3248.14,3248.14,140.29,13.43,99.63,55.3,0.6,109.806,43.948,3.3,2042.9,3022.55,19.426,50.093199999999996,68.16,4.1,0.01,0.307
2019-12-30,81.392,1.5653,1209.57,2226.8,3244.46,3244.46,133.56,14.82,100.02,59.63,0.59,109.701,44.975,3.3,2035.99,3039.42,19.5345,50.114999999999995,68.44,4.1,0.001,0.242
2019-12-31,80.8871,1.5691,1209.285,2225.0,3240.3,3240.3,139.52,13.78,94.1,58.28,0.56,109.646,45.266,3.36,2036.94,3036.89,19.5182,50.28,66.0,4.0,0.007,0.166
2020-01-02,81.0008,1.569,1210.687,2228.19,3246.15,3246.15,137.7,12.47,89.67,57.2,0.54,109.873,44.155,3.31,2048.95,3037.56,19.5225,50.125,66.25,4.0,0.0,0.323
2020-01-03,81.3663,1.5246,1212.093,2236.95,3261.99,3261.99,133.46,14.02,93.79,60.12,0.57,109.588,45.835,3.35,2042.46,3066.91,19.7111,50.346599999999995,68.6,4.0,-0.026,0.326
